,ID_interwencji,ID_wyposazenia
330942,110092,42801
330943,110092,15400
330944,110093,31615
330945,110093,36244
330946,110093,24876
330947,110093,50589
330948,110093,5166
330949,110094,45316
330950,110094,41632
330951,110094,35274
330952,110094,36149
330953,110095,16006
330954,110095,24804
330955,110095,15020
330956,110096,27212
330957,110096,42891
330958,110096,22775
330959,110096,56409
330960,110097,736
330961,110097,22886
330962,110097,32596
330963,110098,13108
330964,110098,2390
330965,110098,52763
330966,110099,46509
330967,110099,36409
330968,110099,57553
330969,110099,887
330970,110099,38822
330971,110100,22993
330972,110100,19820
330973,110100,46148
330974,110100,46310
330975,110101,36975
330976,110101,23340
330977,110101,31220
330978,110102,58375
330979,110102,24654
330980,110103,39798
330981,110104,47784
330982,110104,57321
330983,110104,57324
330984,110104,19446
330985,110104,49788
330986,110105,9116
330987,110105,51012
330988,110106,9904
330989,110106,5642
330990,110106,45402
330991,110106,7856
330992,110107,19960
330993,110107,39619
330994,110108,58718
330995,110108,19621
330996,110108,39181
330997,110108,31664
330998,110108,49687
330999,110109,37504
331000,110109,58496
331001,110109,46936
331002,110109,12825
331003,110110,26325
331004,110110,45960
331005,110110,21357
331006,110111,38567
331007,110111,29390
331008,110112,31256
331009,110113,7207
331010,110113,25120
331011,110113,15545
331012,110114,28509
331013,110114,8949
331014,110115,39145
331015,110115,43200
331016,110115,8275
331017,110115,49642
331018,110116,12485
331019,110117,23610
331020,110117,42860
331021,110118,43603
331022,110119,49374
331023,110120,2402
331024,110120,12096
331025,110120,55640
331026,110120,42945
331027,110120,38190
331028,110121,1874
331029,110121,47179
331030,110121,25213
331031,110121,42865
331032,110122,874
331033,110122,57124
331034,110122,11328
331035,110123,25035
331036,110123,51928
331037,110123,32636
331038,110123,54234
331039,110123,50757
331040,110124,41763
331041,110125,14649
331042,110125,35061
331043,110126,4299
331044,110126,43429
331045,110127,14184
331046,110127,41359
331047,110127,56793
331048,110127,58064
331049,110128,53823
331050,110128,42852
331051,110128,8558
331052,110129,52292
331053,110129,25422
331054,110130,18857
331055,110130,52458
331056,110131,27662
331057,110131,35800
331058,110131,44113
331059,110132,33545
331060,110133,30696
331061,110134,12842
331062,110135,50051
331063,110135,5128
331064,110136,34232
331065,110136,24230
331066,110137,39959
331067,110137,58768
331068,110137,28294
331069,110137,22109
331070,110137,4401
331071,110138,8798
331072,110138,35101
331073,110138,47330
331074,110138,45286
331075,110139,4339
331076,110140,15719
331077,110140,58662
331078,110140,55927
331079,110141,21290
331080,110141,9865
331081,110141,2130
331082,110141,34483
331083,110141,1149
331084,110142,40374
331085,110142,23532
331086,110142,12272
331087,110143,22647
331088,110144,42676
331089,110144,17520
331090,110144,29592
331091,110144,24842
331092,110144,38338
331093,110145,27135
331094,110145,25944
331095,110145,20787
331096,110145,55847
331097,110146,8920
331098,110146,26875
331099,110146,47251
331100,110146,13772
331101,110146,28043
331102,110147,35871
331103,110147,30679
331104,110147,12666
331105,110147,16220
331106,110148,45810
331107,110148,7374
331108,110148,10187
331109,110148,11688
331110,110149,34590
331111,110149,13888
331112,110149,20026
331113,110150,50366
331114,110151,16093
331115,110151,53088
331116,110151,13139
331117,110151,21298
331118,110151,52644
331119,110152,49136
331120,110152,26617
331121,110152,19145
331122,110153,35756
331123,110153,37340
331124,110153,12859
331125,110153,44661
331126,110154,16683
331127,110154,35771
331128,110154,32556
331129,110155,35612
331130,110156,11848
331131,110156,43833
331132,110156,24951
331133,110156,7204
331134,110157,55802
331135,110157,26829
331136,110157,12030
331137,110158,16277
331138,110158,22476
331139,110158,40851
331140,110158,20222
331141,110158,48432
331142,110159,14840
331143,110159,27727
331144,110159,2955
331145,110160,55074
331146,110160,1952
331147,110160,31543
331148,110161,38288
331149,110161,6911
331150,110161,40228
331151,110161,37622
331152,110162,42425
331153,110162,34226
331154,110162,39132
331155,110162,15763
331156,110163,49778
331157,110163,52200
331158,110163,17345
331159,110163,53883
331160,110164,11580
331161,110164,51103
331162,110165,314
331163,110165,14916
331164,110165,21834
331165,110165,6037
331166,110166,30451
331167,110166,13602
331168,110166,4660
331169,110167,6178
331170,110167,39872
331171,110168,17437
331172,110168,29516
331173,110169,24030
331174,110170,59034
331175,110171,13716
331176,110172,10283
331177,110172,4990
331178,110172,8450
331179,110173,17549
331180,110173,39155
331181,110173,54316
331182,110174,44802
331183,110175,28990
331184,110176,29739
331185,110176,21208
331186,110176,32960
331187,110177,20801
331188,110177,31679
331189,110177,27697
331190,110178,1698
331191,110178,27273
331192,110179,895
331193,110179,24186
331194,110179,32528
331195,110180,43021
331196,110180,266
331197,110180,55117
331198,110180,29175
331199,110180,51475
331200,110181,48849
331201,110181,19300
331202,110181,57066
331203,110181,13359
331204,110181,41055
331205,110182,39676
331206,110182,42521
331207,110182,38883
331208,110183,30849
331209,110183,32260
331210,110183,54099
331211,110183,21867
331212,110184,20952
331213,110185,48889
331214,110185,34062
331215,110186,24541
331216,110187,37483
331217,110188,13962
331218,110188,40573
331219,110188,51230
331220,110188,51738
331221,110188,36681
331222,110189,42396
331223,110189,15418
331224,110190,37656
331225,110190,17839
331226,110190,28504
331227,110191,3346
331228,110191,43368
331229,110191,27519
331230,110192,38530
331231,110193,25563
331232,110193,12978
331233,110193,21303
331234,110193,13034
331235,110193,30713
331236,110194,10249
331237,110195,43273
331238,110195,38228
331239,110195,2715
331240,110195,42059
331241,110196,19346
331242,110196,52237
331243,110196,14549
331244,110197,44041
331245,110197,3037
331246,110197,16755
331247,110197,51572
331248,110198,21847
331249,110198,1669
331250,110199,22797
331251,110200,26869
331252,110200,1509
331253,110201,199
331254,110201,41938
331255,110202,17761
331256,110202,50283
331257,110203,22283
331258,110203,58554
331259,110204,24125
331260,110205,48975
331261,110205,32734
331262,110206,28774
331263,110206,52735
331264,110206,1841
331265,110206,27328
331266,110206,31790
331267,110207,50820
331268,110208,59901
331269,110208,3856
331270,110208,54935
331271,110209,53633
331272,110209,28175
331273,110209,11023
331274,110209,32824
331275,110210,16819
331276,110210,42069
331277,110210,19006
331278,110211,44651
331279,110211,1822
331280,110211,23565
331281,110212,57642
331282,110212,51909
331283,110213,28835
331284,110213,1309
331285,110213,16347
331286,110213,28422
331287,110214,17901
331288,110214,41909
331289,110214,52915
331290,110214,43129
331291,110214,50088
331292,110215,2503
331293,110216,22849
331294,110217,42208
331295,110217,26440
331296,110217,17027
331297,110217,36295
331298,110217,18046
331299,110218,42386
331300,110218,54965
331301,110218,34869
331302,110218,29828
331303,110219,2784
331304,110219,13374
331305,110219,36058
331306,110219,22836
331307,110220,1229
331308,110220,9728
331309,110220,39539
331310,110220,43704
331311,110220,38507
331312,110221,4954
331313,110222,43646
331314,110222,28158
331315,110222,39098
331316,110223,59772
331317,110223,29084
331318,110224,52621
331319,110224,41331
331320,110224,44199
331321,110224,19480
331322,110225,11023
331323,110225,20073
331324,110225,29352
331325,110225,10898
331326,110225,13900
331327,110226,54028
331328,110226,31265
331329,110226,912
331330,110226,10987
331331,110226,21601
331332,110227,26031
331333,110228,54062
331334,110228,26039
331335,110228,48680
331336,110228,16707
331337,110228,47588
331338,110229,7181
331339,110229,7602
331340,110229,22154
331341,110229,25300
331342,110229,27634
331343,110230,16192
331344,110231,47889
331345,110231,41393
331346,110231,13147
331347,110232,48001
331348,110232,33747
331349,110232,20259
331350,110232,51200
331351,110233,59581
331352,110233,29417
331353,110233,26441
331354,110233,30852
331355,110233,2360
331356,110234,42427
331357,110234,29121
331358,110234,20002
331359,110234,21286
331360,110234,17180
331361,110235,16833
331362,110235,47315
331363,110235,57849
331364,110235,55147
331365,110235,55372
331366,110236,53349
331367,110236,45030
331368,110236,24359
331369,110236,17978
331370,110236,23889
331371,110237,15481
331372,110237,30489
331373,110237,17686
331374,110237,56078
331375,110237,51992
331376,110238,30179
331377,110238,49539
331378,110238,13476
331379,110238,44263
331380,110238,51332
331381,110239,24235
331382,110239,56080
331383,110240,10362
331384,110240,15174
331385,110240,30988
331386,110241,35757
331387,110241,13220
331388,110241,26738
331389,110242,33656
331390,110242,11957
331391,110242,21624
331392,110242,585
331393,110242,1271
331394,110243,21246
331395,110243,20472
331396,110243,11968
331397,110243,13195
331398,110244,37188
331399,110244,30518
331400,110244,18945
331401,110244,49879
331402,110244,58297
331403,110245,47682
331404,110245,36814
331405,110246,22825
331406,110246,41162
331407,110246,55731
331408,110246,20905
331409,110246,32262
331410,110247,46017
331411,110247,22240
331412,110247,5540
331413,110248,46764
331414,110249,49826
331415,110249,42440
331416,110250,17943
331417,110250,56209
331418,110251,11687
331419,110251,44574
331420,110251,38608
331421,110251,32861
331422,110252,48810
331423,110252,40556
331424,110252,18972
331425,110253,51896
331426,110253,19556
331427,110253,41928
331428,110253,52183
331429,110254,44143
331430,110254,15930
331431,110254,27415
331432,110254,15536
331433,110254,47589
331434,110255,58419
331435,110255,10283
331436,110255,13180
331437,110255,46885
331438,110256,16178
331439,110257,34946
331440,110257,32047
331441,110257,1138
331442,110258,18654
331443,110258,2792
331444,110258,2900
331445,110258,20551
331446,110258,18664
331447,110259,37513
331448,110259,31228
331449,110260,11686
331450,110261,48973
331451,110261,40148
331452,110262,53567
331453,110262,44125
331454,110262,33522
331455,110263,58330
331456,110263,32973
331457,110264,39322
331458,110264,31188
331459,110265,43092
331460,110265,5126
331461,110265,44800
331462,110266,27781
331463,110266,23884
331464,110266,36087
331465,110266,41241
331466,110267,25216
331467,110267,54891
331468,110267,59923
331469,110267,27195
331470,110267,24110
331471,110268,11934
331472,110268,47146
331473,110268,22584
331474,110269,19964
331475,110269,22582
331476,110269,45687
331477,110270,36180
331478,110270,29922
331479,110270,38069
331480,110270,25683
331481,110270,16094
331482,110271,44793
331483,110271,6885
331484,110271,37261
331485,110272,14077
331486,110272,56456
331487,110272,50368
331488,110272,43989
331489,110272,4818
331490,110273,657
331491,110274,34339
331492,110274,54612
331493,110275,51637
331494,110276,8762
331495,110276,10328
331496,110276,48201
331497,110276,44160
331498,110276,24377
331499,110277,27572
331500,110277,21439
331501,110278,10664
331502,110279,28198
331503,110279,37036
331504,110279,47691
331505,110279,36535
331506,110279,14652
331507,110280,12480
331508,110280,7627
331509,110280,38373
331510,110280,12517
331511,110280,34404
331512,110281,21049
331513,110281,47238
331514,110281,10033
331515,110282,19064
331516,110282,23878
331517,110283,17584
331518,110283,37456
331519,110283,2081
331520,110283,29795
331521,110284,15652
331522,110284,44846
331523,110284,19585
331524,110285,19469
331525,110285,45254
331526,110286,24793
331527,110286,11772
331528,110287,32077
331529,110288,10647
331530,110288,1984
331531,110288,58318
331532,110288,46431
331533,110288,12240
331534,110289,51082
331535,110290,37890
331536,110290,32154
331537,110290,46962
331538,110290,46729
331539,110290,9251
331540,110291,6915
331541,110291,59568
331542,110291,22710
331543,110291,18949
331544,110292,30303
331545,110293,27568
331546,110293,10911
331547,110293,20793
331548,110294,21311
331549,110294,13857
331550,110294,55700
331551,110294,27131
331552,110295,46034
331553,110295,52415
331554,110295,49627
331555,110295,43632
331556,110295,56505
331557,110296,10870
331558,110297,22396
331559,110297,58537
331560,110297,21405
331561,110298,52558
331562,110298,53034
331563,110298,48199
331564,110298,21665
331565,110299,6992
331566,110299,8440
331567,110299,56272
331568,110300,36397
331569,110300,8929
331570,110300,50685
331571,110300,17453
331572,110301,48538
331573,110301,4994
331574,110301,12060
331575,110302,48640
331576,110302,57956
331577,110302,18761
331578,110302,33514
331579,110303,58106
331580,110303,55786
331581,110303,37926
331582,110303,13985
331583,110304,37710
331584,110305,20683
331585,110305,45987
331586,110306,21127
331587,110306,11747
331588,110306,16899
331589,110306,40059
331590,110306,45156
331591,110307,58950
331592,110307,5453
331593,110308,40202
331594,110308,38664
331595,110308,57501
331596,110308,52349
331597,110308,40729
331598,110309,32259
331599,110309,40970
331600,110310,39128
331601,110311,51627
331602,110311,8587
331603,110311,56895
331604,110311,48145
331605,110311,55683
331606,110312,15121
331607,110312,25961
331608,110312,37918
331609,110313,36455
331610,110313,8764
331611,110313,27318
331612,110313,38436
331613,110314,6276
331614,110315,46839
331615,110316,3294
331616,110316,44991
331617,110316,31964
331618,110317,16157
331619,110318,52911
331620,110319,59957
331621,110320,52790
331622,110320,32144
331623,110320,8055
331624,110320,49325
331625,110321,13158
331626,110321,5406
331627,110321,49478
331628,110321,50116
331629,110322,30614
331630,110322,17504
331631,110323,51846
331632,110323,2584
331633,110323,36523
331634,110323,5387
331635,110324,57771
331636,110324,2968
331637,110324,5616
331638,110324,50070
331639,110324,28347
331640,110325,24607
331641,110325,8211
331642,110326,4131
331643,110326,47911
331644,110326,45020
331645,110327,23384
331646,110327,28979
331647,110328,16486
331648,110329,41615
331649,110329,668
331650,110329,55132
331651,110329,10211
331652,110329,40070
331653,110330,42262
331654,110330,26981
331655,110330,12880
331656,110330,27922
331657,110330,33654
331658,110331,7055
331659,110331,17719
331660,110332,44732
331661,110332,24863
331662,110332,57490
331663,110332,50603
331664,110333,20872
331665,110333,10875
331666,110333,24910
331667,110333,6236
331668,110334,19351
331669,110335,16119
331670,110335,40038
331671,110335,42598
331672,110335,11388
331673,110336,24629
331674,110336,14001
331675,110337,57947
331676,110338,49759
331677,110338,18321
331678,110338,22627
331679,110338,365
331680,110339,8592
331681,110340,38227
331682,110340,32023
331683,110340,2305
331684,110341,20033
331685,110341,51393
331686,110341,7182
331687,110341,49286
331688,110342,17418
331689,110342,7699
331690,110342,26262
331691,110342,59047
331692,110343,48260
331693,110343,8359
331694,110344,14903
331695,110345,24416
331696,110345,34788
331697,110345,3067
331698,110346,9581
331699,110347,44097
331700,110347,42288
331701,110347,51530
331702,110347,45310
331703,110348,37999
331704,110348,35822
331705,110349,36299
331706,110350,48017
331707,110350,15189
331708,110350,47920
331709,110350,40883
331710,110350,45768
331711,110351,38959
331712,110351,10104
331713,110352,6619
331714,110352,7144
331715,110352,32609
331716,110352,6936
331717,110352,30078
331718,110353,5506
331719,110353,47661
331720,110353,4467
331721,110353,54555
331722,110354,43957
331723,110354,18823
331724,110354,4469
331725,110354,37386
331726,110354,19283
331727,110355,26012
331728,110355,7238
331729,110356,37489
331730,110357,16519
331731,110357,4331
331732,110357,43991
331733,110357,29523
331734,110358,8126
331735,110358,21180
331736,110358,47739
331737,110358,35119
331738,110359,6963
331739,110359,5209
331740,110359,20843
331741,110359,24792
331742,110359,13656
331743,110360,28466
331744,110360,48453
331745,110360,3833
331746,110360,38890
331747,110360,39027
331748,110361,37154
331749,110361,36373
331750,110361,14843
331751,110362,27194
331752,110362,11575
331753,110362,47158
331754,110362,55976
331755,110362,35593
331756,110363,25652
331757,110364,27099
331758,110364,57295
331759,110364,27277
331760,110364,22297
331761,110365,19412
331762,110365,10239
331763,110365,26088
331764,110365,28590
331765,110366,17046
331766,110367,47068
331767,110367,3255
331768,110367,15698
331769,110367,8734
331770,110367,14469
331771,110368,48433
331772,110368,6557
331773,110368,14285
331774,110369,27408
331775,110369,14134
331776,110370,44245
331777,110371,35608
331778,110371,35470
331779,110371,37693
331780,110371,24411
331781,110372,15992
331782,110372,9503
331783,110372,14200
331784,110373,4637
331785,110374,42816
331786,110374,27496
331787,110374,58048
331788,110374,13752
331789,110375,26647
331790,110375,9364
331791,110375,3286
331792,110376,15909
331793,110376,39092
331794,110377,44648
331795,110377,3142
331796,110377,39852
331797,110377,27980
331798,110377,30229
331799,110378,792
331800,110378,38079
331801,110378,33355
331802,110378,4007
331803,110379,8212
331804,110379,38360
331805,110379,47368
331806,110379,50191
331807,110380,10786
331808,110380,9910
331809,110381,22361
331810,110381,52766
331811,110382,46473
331812,110382,40803
331813,110382,37187
331814,110382,23904
331815,110382,10704
331816,110383,21953
331817,110383,27730
331818,110383,27683
331819,110383,54730
331820,110383,40857
331821,110384,21575
331822,110384,10974
331823,110384,7002
331824,110384,34773
331825,110384,56126
331826,110385,56524
331827,110386,41462
331828,110386,51857
331829,110386,42391
331830,110387,46050
331831,110388,39928
331832,110388,22613
331833,110388,40925
331834,110388,17185
331835,110388,36704
331836,110389,26631
331837,110389,59059
331838,110390,26999
331839,110390,31441
331840,110391,22091
331841,110391,46325
331842,110391,994
331843,110391,43977
331844,110391,2583
331845,110392,34746
331846,110392,35974
331847,110393,41803
331848,110393,44260
331849,110393,409
331850,110393,36977
331851,110394,40865
331852,110394,5646
331853,110395,36714
331854,110395,27343
331855,110395,49792
331856,110395,54183
331857,110396,9749
331858,110396,5660
331859,110396,27227
331860,110396,37356
331861,110396,17924
331862,110397,41912
331863,110397,16425
331864,110398,32725
331865,110398,2200
331866,110399,2624
331867,110399,28326
331868,110399,2741
331869,110399,54670
331870,110400,13714
331871,110400,34794
331872,110401,11981
331873,110401,53264
331874,110402,47473
331875,110402,21496
331876,110402,14347
331877,110402,3682
331878,110402,43815
331879,110403,2917
331880,110404,13158
331881,110404,25362
331882,110405,1921
331883,110405,42949
331884,110406,45558
331885,110406,22271
331886,110406,18136
331887,110407,1793
331888,110407,18171
331889,110407,30711
331890,110407,1965
331891,110408,18267
331892,110408,12964
331893,110409,59204
331894,110410,10390
331895,110410,12309
331896,110410,8003
331897,110410,15311
331898,110411,42283
331899,110411,1003
331900,110411,58072
331901,110411,36732
331902,110411,58044
331903,110412,22432
331904,110412,3503
331905,110413,43238
331906,110413,16425
331907,110413,52568
331908,110413,11235
331909,110413,42635
331910,110414,30725
331911,110414,707
331912,110414,1657
331913,110414,41136
331914,110414,54349
331915,110415,47052
331916,110415,26108
331917,110415,42479
331918,110415,32179
331919,110415,39973
331920,110416,2527
331921,110416,54972
331922,110416,53092
331923,110417,43292
331924,110417,20918
331925,110417,34352
331926,110417,33961
331927,110417,33586
331928,110418,40935
331929,110418,22125
331930,110418,54260
331931,110418,53530
331932,110418,15297
331933,110419,30374
331934,110419,8391
331935,110419,57683
331936,110420,56668
331937,110420,50604
331938,110420,1516
331939,110420,56625
331940,110420,757
331941,110421,56187
331942,110421,38230
331943,110421,11734
331944,110421,51334
331945,110422,45719
331946,110422,34281
331947,110423,27725
331948,110424,2688
331949,110425,57418
331950,110425,17606
331951,110425,50076
331952,110426,5645
331953,110427,47754
331954,110427,5052
331955,110428,12004
331956,110428,21220
331957,110429,42641
331958,110429,12329
331959,110429,10518
331960,110430,23928
331961,110430,28542
331962,110430,19444
331963,110430,28590
331964,110431,37021
331965,110431,10993
331966,110431,15327
331967,110432,33970
331968,110433,9642
331969,110433,53283
331970,110433,35171
331971,110434,18601
331972,110434,7452
331973,110435,31464
331974,110435,40978
331975,110435,5032
331976,110435,16267
331977,110436,6193
331978,110436,45110
331979,110436,1293
331980,110437,23440
331981,110438,10896
331982,110438,44501
331983,110439,2172
331984,110439,22742
331985,110439,56436
331986,110439,51717
331987,110440,57393
331988,110440,29527
331989,110440,30447
331990,110441,59933
331991,110441,14389
331992,110441,54058
331993,110441,26445
331994,110442,46698
331995,110442,46006
331996,110442,55481
331997,110442,9349
331998,110443,59663
331999,110443,18636
332000,110443,8676
332001,110444,38855
332002,110444,12894
332003,110444,45246
332004,110444,14743
332005,110444,4602
332006,110445,27721
332007,110445,29021
332008,110445,52735
332009,110445,15361
332010,110446,23695
332011,110446,49947
332012,110446,2910
332013,110446,16155
332014,110447,14852
332015,110447,37218
332016,110447,20391
332017,110447,44615
332018,110447,58231
332019,110448,48114
332020,110448,41721
332021,110448,9334
332022,110448,17199
332023,110448,26562
332024,110449,42682
332025,110449,59493
332026,110449,17312
332027,110449,27816
332028,110449,46490
332029,110450,15433
332030,110450,34162
332031,110450,10493
332032,110450,5399
332033,110451,39766
332034,110451,1423
332035,110451,51396
332036,110451,18538
332037,110452,1674
332038,110452,33853
332039,110452,3123
332040,110452,7171
332041,110452,56858
332042,110453,24973
332043,110453,19477
332044,110453,33357
332045,110454,1200
332046,110454,46086
332047,110454,16952
332048,110455,31131
332049,110455,14384
332050,110455,47861
332051,110455,11115
332052,110456,1493
332053,110456,34212
332054,110456,12885
332055,110456,5278
332056,110457,42850
332057,110457,17241
332058,110458,3431
332059,110458,56460
332060,110458,53225
332061,110458,42632
332062,110459,44640
332063,110459,32550
332064,110459,57194
332065,110459,58780
332066,110460,21531
332067,110460,41932
332068,110460,17574
332069,110460,37731
332070,110460,23033
332071,110461,22268
332072,110461,42270
332073,110461,19756
332074,110462,50121
332075,110462,58527
332076,110462,39219
332077,110462,38887
332078,110463,54401
332079,110463,54952
332080,110463,762
332081,110463,27369
332082,110463,28072
332083,110464,2349
332084,110464,32269
332085,110465,10774
332086,110465,37605
332087,110465,16329
332088,110465,33620
332089,110466,13899
332090,110467,13215
332091,110467,11430
332092,110467,59388
332093,110468,8069
332094,110468,55714
332095,110469,1413
332096,110470,49311
332097,110470,1274
332098,110470,24265
332099,110471,57619
332100,110471,31674
332101,110471,54399
332102,110472,3753
332103,110472,41163
332104,110472,7387
332105,110472,34824
332106,110472,49062
332107,110473,29515
332108,110473,42960
332109,110473,264
332110,110474,44106
332111,110474,17946
332112,110474,19246
332113,110475,3170
332114,110476,52781
332115,110476,12220
332116,110477,17610
332117,110477,1907
332118,110477,45827
332119,110477,51952
332120,110477,29822
332121,110478,13473
332122,110478,27428
332123,110478,29295
332124,110479,22847
332125,110480,38759
332126,110480,23277
332127,110480,39381
332128,110481,54142
332129,110481,29585
332130,110482,18454
332131,110483,48204
332132,110484,44973
332133,110484,41375
332134,110484,19173
332135,110484,2089
332136,110485,23652
332137,110486,48132
332138,110486,32583
332139,110486,4919
332140,110487,2291
332141,110487,42142
332142,110487,15726
332143,110488,50252
332144,110489,46001
332145,110489,29109
332146,110489,26135
332147,110489,47742
332148,110489,6988
332149,110490,48537
332150,110490,48340
332151,110491,38244
332152,110492,36974
332153,110493,33449
332154,110494,24576
332155,110495,49154
332156,110495,59620
332157,110496,25120
332158,110496,19575
332159,110496,29561
332160,110496,53085
332161,110497,34909
332162,110497,56532
332163,110497,24079
332164,110498,2795
332165,110498,56999
332166,110499,18717
332167,110499,29061
332168,110500,53039
332169,110500,46249
332170,110500,39524
332171,110500,24389
332172,110501,48066
332173,110501,49537
332174,110502,33819
332175,110503,6722
332176,110503,41398
332177,110503,52245
332178,110503,12870
332179,110503,2257
332180,110504,19225
332181,110504,20565
332182,110504,57736
332183,110504,46456
332184,110504,23238
332185,110505,14236
332186,110505,46529
332187,110506,11701
332188,110506,7659
332189,110506,4708
332190,110506,33355
332191,110507,7250
332192,110508,33163
332193,110508,57280
332194,110508,15259
332195,110509,3354
332196,110509,57210
332197,110509,27071
332198,110509,19447
332199,110510,27244
332200,110510,12743
332201,110510,40930
332202,110511,46841
332203,110511,42795
332204,110511,17119
332205,110511,53464
332206,110512,50388
332207,110512,40768
332208,110513,41630
332209,110513,5023
332210,110513,9002
332211,110514,25727
332212,110514,31607
332213,110514,11153
332214,110514,16966
332215,110515,24584
332216,110516,11263
332217,110516,28452
332218,110516,45709
332219,110517,49416
332220,110517,59511
332221,110517,32115
332222,110518,25023
332223,110518,21014
332224,110518,53732
332225,110518,51219
332226,110518,39069
332227,110519,2767
332228,110519,42697
332229,110519,39432
332230,110519,37394
332231,110520,6446
332232,110521,51660
332233,110521,4280
332234,110522,13108
332235,110522,59346
332236,110522,10089
332237,110523,21062
332238,110523,37732
332239,110524,16946
332240,110524,55646
332241,110524,11724
332242,110525,19495
332243,110525,39289
332244,110525,9938
332245,110525,45747
332246,110526,12369
332247,110526,6029
332248,110526,36811
332249,110526,14495
332250,110526,9503
332251,110527,34574
332252,110527,54529
332253,110527,6183
332254,110527,58654
332255,110528,8439
332256,110528,56002
332257,110528,45304
332258,110528,3371
332259,110529,21169
332260,110529,15279
332261,110529,41587
332262,110530,2198
332263,110531,39206
332264,110531,15462
332265,110531,11489
332266,110532,34730
332267,110532,1433
332268,110532,4611
332269,110532,24569
332270,110532,57123
332271,110533,23892
332272,110534,19001
332273,110534,13288
332274,110534,38224
332275,110534,21398
332276,110534,38054
332277,110535,41463
332278,110535,52114
332279,110536,29395
332280,110536,6998
332281,110536,50118
332282,110537,33140
332283,110538,57128
332284,110539,43883
332285,110539,4526
332286,110540,52233
332287,110541,6063
332288,110542,28837
332289,110542,47821
332290,110542,23015
332291,110542,47151
332292,110542,17400
332293,110543,49
332294,110543,30732
332295,110544,32754
332296,110545,24511
332297,110545,41848
332298,110545,3040
332299,110546,16428
332300,110546,50995
332301,110547,45609
332302,110547,23351
332303,110547,44154
332304,110547,45245
332305,110547,4484
332306,110548,37418
332307,110549,6144
332308,110549,9007
332309,110549,54884
332310,110550,12122
332311,110550,16347
332312,110551,45329
332313,110552,54424
332314,110552,49381
332315,110552,38877
332316,110553,19036
332317,110553,22807
332318,110553,59051
332319,110553,34727
332320,110553,23054
332321,110554,9551
332322,110554,755
332323,110554,50467
332324,110554,965
332325,110554,51256
332326,110555,37459
332327,110555,6537
332328,110556,1235
332329,110556,17032
332330,110556,52947
332331,110556,34385
332332,110556,12380
332333,110557,7255
332334,110557,36765
332335,110557,2423
332336,110558,29716
332337,110559,27744
332338,110559,50286
332339,110560,6417
332340,110560,53235
332341,110560,20349
332342,110561,47362
332343,110561,33675
332344,110561,25062
332345,110562,4766
332346,110562,54144
332347,110562,13511
332348,110562,28613
332349,110563,46746
332350,110563,42275
332351,110563,59988
332352,110563,45356
332353,110564,7046
332354,110565,13245
332355,110566,49787
332356,110567,30548
332357,110567,19158
332358,110568,24907
332359,110568,40635
332360,110568,9970
332361,110568,40359
332362,110568,23128
332363,110569,36385
332364,110569,33342
332365,110569,16684
332366,110569,26691
332367,110569,33030
332368,110570,34474
332369,110570,59455
332370,110570,55636
332371,110571,49372
332372,110571,10027
332373,110571,31101
332374,110571,51726
332375,110571,33950
332376,110572,53613
332377,110572,50591
332378,110572,41157
332379,110572,50592
332380,110572,48421
332381,110573,12776
332382,110573,44423
332383,110573,4812
332384,110573,49730
332385,110573,39391
332386,110574,42313
332387,110574,45817
332388,110574,41135
332389,110574,19576
332390,110575,105
332391,110575,2063
332392,110575,4773
332393,110575,29540
332394,110576,35667
332395,110576,8549
332396,110576,50495
332397,110576,39627
332398,110576,3919
332399,110577,18381
332400,110577,52257
332401,110578,14970
332402,110578,16342
332403,110578,46352
332404,110579,49405
332405,110579,25280
332406,110579,34381
332407,110579,13344
332408,110580,33164
332409,110580,12698
332410,110580,58170
332411,110580,3936
332412,110581,28388
332413,110581,31536
332414,110582,42467
332415,110582,2110
332416,110582,55792
332417,110582,7720
332418,110582,42224
332419,110583,58776
332420,110583,1443
332421,110584,58012
332422,110585,18790
332423,110585,50191
332424,110585,5539
332425,110586,8758
332426,110586,14644
332427,110586,27872
332428,110586,39507
332429,110587,29735
332430,110587,9104
332431,110587,5339
332432,110587,47062
332433,110587,36310
332434,110588,49708
332435,110588,39645
332436,110588,46908
332437,110588,54864
332438,110588,12409
332439,110589,29637
332440,110589,35172
332441,110589,34003
332442,110589,31309
332443,110589,53863
332444,110590,45591
332445,110590,4006
332446,110590,33806
332447,110590,44729
332448,110591,6705
332449,110592,24849
332450,110593,10137
332451,110593,16076
332452,110593,47022
332453,110594,871
332454,110595,17452
332455,110595,52160
332456,110595,39126
332457,110595,54211
332458,110596,45360
332459,110596,47209
332460,110596,57406
332461,110597,36561
332462,110597,26289
332463,110597,18949
332464,110597,11325
332465,110597,55208
332466,110598,5906
332467,110599,8173
332468,110599,52902
332469,110599,32182
332470,110599,30210
332471,110599,30073
332472,110600,10983
332473,110600,13141
332474,110601,55035
332475,110601,50869
332476,110602,27522
332477,110602,3181
332478,110603,44562
332479,110603,9986
332480,110603,31465
332481,110603,5859
332482,110604,42470
332483,110604,24475
332484,110605,55885
332485,110605,36051
332486,110605,18248
332487,110605,59884
332488,110605,24116
332489,110606,28585
332490,110606,6042
332491,110606,42263
332492,110606,49993
332493,110606,53715
332494,110607,14294
332495,110607,41206
332496,110607,22437
332497,110607,46359
