Unnamed: 0,ID_interwencji,ID_wyposazenia
127006,42190,6321
127007,42191,2328
127008,42191,15016
127009,42191,21379
127010,42191,14653
127011,42191,14959
127012,42192,8602
127013,42192,14241
127014,42192,6369
127015,42192,27504
127016,42192,17197
127017,42193,16134
127018,42193,12616
127019,42193,5413
127020,42193,29381
127021,42194,7634
127022,42194,24195
127023,42194,28277
127024,42194,3047
127025,42195,22165
127026,42195,5931
127027,42195,14580
127028,42196,27477
127029,42197,341
127030,42198,27238
127031,42199,28505
127032,42200,28162
127033,42200,28383
127034,42201,15422
127035,42201,2798
127036,42201,914
127037,42202,24587
127038,42202,5528
127039,42202,6417
127040,42202,23706
127041,42202,29266
127042,42203,7719
127043,42203,26678
127044,42203,8088
127045,42203,18305
127046,42204,4980
127047,42204,23208
127048,42204,5276
127049,42204,4649
127050,42204,5014
127051,42205,10361
127052,42205,10460
127053,42205,21499
127054,42206,17667
127055,42206,1238
127056,42206,1567
127057,42206,23290
127058,42207,1107
127059,42207,14905
127060,42208,14241
127061,42209,27440
127062,42209,8704
127063,42209,22903
127064,42209,19582
127065,42209,15011
127066,42210,10032
127067,42211,8028
127068,42211,21226
127069,42211,7604
127070,42211,1901
127071,42211,28522
127072,42212,1570
127073,42212,24794
127074,42213,19844
127075,42213,14884
127076,42214,11784
127077,42214,13419
127078,42214,18445
127079,42215,9690
127080,42215,28900
127081,42215,21151
127082,42216,6386
127083,42216,10685
127084,42216,17540
127085,42216,6858
127086,42217,25180
127087,42218,26396
127088,42219,17369
127089,42219,9973
127090,42219,23164
127091,42219,22319
127092,42220,27175
127093,42220,9745
127094,42220,27671
127095,42220,20681
127096,42221,25531
127097,42221,18783
127098,42222,22675
127099,42222,11949
127100,42222,25838
127101,42222,29063
127102,42223,28989
127103,42223,9981
127104,42223,3502
127105,42223,2390
127106,42224,4825
127107,42224,8973
127108,42224,29562
127109,42224,16240
127110,42225,25826
127111,42226,17489
127112,42226,14275
127113,42227,22394
127114,42227,3723
127115,42227,11263
127116,42227,1092
127117,42228,675
127118,42228,17882
127119,42228,1819
127120,42228,17391
127121,42228,21509
127122,42229,9347
127123,42230,29138
127124,42230,10187
127125,42230,5147
127126,42230,20648
127127,42230,16657
127128,42231,26539
127129,42231,8476
127130,42231,22171
127131,42231,13823
127132,42232,28597
127133,42232,6915
127134,42232,13275
127135,42232,28906
127136,42232,21441
127137,42233,22407
127138,42233,15685
127139,42233,20707
127140,42234,8654
127141,42235,19466
127142,42235,26479
127143,42235,2109
127144,42235,17631
127145,42235,15514
127146,42236,17889
127147,42236,29956
127148,42236,22925
127149,42236,12030
127150,42236,1661
127151,42237,23094
127152,42238,27741
127153,42238,27768
127154,42238,8308
127155,42239,17628
127156,42239,8441
127157,42239,27356
127158,42239,15433
127159,42240,12302
127160,42240,21913
127161,42240,20687
127162,42241,15065
127163,42241,4412
127164,42241,22326
127165,42241,5464
127166,42241,23982
127167,42242,16189
127168,42242,27451
127169,42243,28019
127170,42243,11445
127171,42243,2540
127172,42244,13854
127173,42244,28946
127174,42244,11069
127175,42244,12692
127176,42245,14845
127177,42245,18426
127178,42245,16445
127179,42245,23613
127180,42246,13677
127181,42246,29247
127182,42246,6060
127183,42246,561
127184,42247,517
127185,42247,12580
127186,42248,24127
127187,42248,5110
127188,42248,20852
127189,42248,12848
127190,42249,28580
127191,42249,16947
127192,42249,21036
127193,42249,3066
127194,42250,29644
127195,42250,24564
127196,42250,19210
127197,42250,13439
127198,42250,16761
127199,42251,2049
127200,42251,24050
127201,42252,5212
127202,42252,4828
127203,42252,29504
127204,42252,15462
127205,42253,22649
127206,42253,15703
127207,42253,1609
127208,42253,5064
127209,42254,1902
127210,42255,2586
127211,42255,10022
127212,42255,22515
127213,42255,25428
127214,42256,12995
127215,42256,931
127216,42257,14382
127217,42257,16546
127218,42257,21247
127219,42258,10443
127220,42258,6380
127221,42258,26802
127222,42259,13559
127223,42259,16501
127224,42259,22137
127225,42259,26607
127226,42259,13366
127227,42260,18852
127228,42260,21626
127229,42260,12639
127230,42261,9749
127231,42261,5772
127232,42261,18493
127233,42262,9628
127234,42262,10287
127235,42262,4589
127236,42262,23254
127237,42262,12169
127238,42263,3851
127239,42263,27042
127240,42264,3527
127241,42264,19051
127242,42265,2868
127243,42266,4435
127244,42266,4192
127245,42267,5124
127246,42267,11622
127247,42267,21550
127248,42268,29435
127249,42268,2245
127250,42269,22001
127251,42269,651
127252,42270,16791
127253,42270,12205
127254,42271,11885
127255,42271,27912
127256,42271,29146
127257,42271,13065
127258,42271,11887
127259,42272,23868
127260,42272,28290
127261,42272,29066
127262,42272,21845
127263,42272,106
127264,42273,29261
127265,42273,16740
127266,42273,16216
127267,42274,26590
127268,42274,15745
127269,42275,21753
127270,42275,15019
127271,42276,27679
127272,42276,10300
127273,42276,26200
127274,42277,7960
127275,42277,2766
127276,42277,24497
127277,42277,1490
127278,42277,14415
127279,42278,29293
127280,42278,5356
127281,42279,13234
127282,42280,4928
127283,42281,11690
127284,42282,2765
127285,42282,17268
127286,42282,7603
127287,42282,15697
127288,42283,8596
127289,42283,5618
127290,42284,26731
127291,42284,12764
127292,42284,29547
127293,42284,26702
127294,42284,19414
127295,42285,4792
127296,42285,22246
127297,42285,39
127298,42286,11197
127299,42286,858
127300,42286,29805
127301,42286,9660
127302,42286,28725
127303,42287,17041
127304,42287,16171
127305,42287,8577
127306,42287,21876
127307,42288,2625
127308,42288,28784
127309,42288,17237
127310,42288,27533
127311,42288,12368
127312,42289,4277
127313,42289,21631
127314,42289,8625
127315,42290,9686
127316,42290,7587
127317,42290,7908
127318,42290,10334
127319,42291,14213
127320,42291,7744
127321,42292,692
127322,42292,6937
127323,42292,7208
127324,42293,19973
127325,42294,17535
127326,42295,11042
127327,42295,701
127328,42295,29708
127329,42296,28035
127330,42297,11068
127331,42298,2544
127332,42298,12973
127333,42299,7517
127334,42299,3503
127335,42300,28250
127336,42300,7106
127337,42301,24625
127338,42301,20319
127339,42301,4637
127340,42301,2528
127341,42302,19001
127342,42302,22768
127343,42302,988
127344,42302,15994
127345,42303,19728
127346,42304,21626
127347,42304,8728
127348,42305,22264
127349,42306,4847
127350,42306,17476
127351,42306,14460
127352,42307,27145
127353,42307,19907
127354,42307,11736
127355,42308,5929
127356,42308,12858
127357,42308,23855
127358,42308,27320
127359,42309,29691
127360,42309,21268
127361,42309,2230
127362,42309,5990
127363,42309,28259
127364,42310,8726
127365,42310,17651
127366,42310,5627
127367,42310,20271
127368,42311,24049
127369,42312,4477
127370,42312,25170
127371,42312,29677
127372,42312,15920
127373,42312,20091
127374,42313,2401
127375,42313,15241
127376,42314,21769
127377,42314,3468
127378,42314,25500
127379,42314,29350
127380,42314,13862
127381,42315,25682
127382,42316,12731
127383,42317,11266
127384,42317,22942
127385,42317,27501
127386,42318,3929
127387,42318,27716
127388,42319,27625
127389,42319,15832
127390,42320,9745
127391,42321,18070
127392,42321,23815
127393,42321,13976
127394,42322,3801
127395,42322,15385
127396,42323,3026
127397,42323,28772
127398,42323,18123
127399,42324,15989
127400,42324,27505
127401,42324,3407
127402,42325,12359
127403,42325,1251
127404,42326,6075
127405,42326,25431
127406,42326,29678
127407,42326,3442
127408,42327,15165
127409,42327,29471
127410,42327,1208
127411,42328,1384
127412,42328,14327
127413,42328,14064
127414,42328,1471
127415,42329,29907
127416,42329,25822
127417,42329,16386
127418,42329,19270
127419,42329,3914
127420,42330,2789
127421,42330,5788
127422,42331,16353
127423,42332,16135
127424,42332,17739
127425,42333,17719
127426,42333,9073
127427,42334,24875
127428,42334,2053
127429,42335,23126
127430,42335,19051
127431,42335,18807
127432,42335,17981
127433,42335,22472
127434,42336,17036
127435,42336,24552
127436,42336,29438
127437,42336,22195
127438,42336,26802
127439,42337,8133
127440,42337,17786
127441,42337,10137
127442,42338,17850
127443,42338,4724
127444,42339,15847
127445,42340,14210
127446,42340,29491
127447,42340,8206
127448,42340,24127
127449,42340,18287
127450,42341,10137
127451,42341,11481
127452,42341,15470
127453,42342,24727
127454,42342,14118
127455,42342,21709
127456,42342,6346
127457,42343,20545
127458,42343,10268
127459,42343,7035
127460,42344,7345
127461,42344,4488
127462,42345,11706
127463,42345,9796
127464,42345,12338
127465,42345,15899
127466,42346,17069
127467,42346,15533
127468,42346,1388
127469,42346,18730
127470,42346,3718
127471,42347,17864
127472,42347,3633
127473,42347,10003
127474,42348,12345
127475,42348,17026
127476,42348,27595
127477,42348,11643
127478,42348,1160
127479,42349,24079
127480,42349,15065
127481,42349,21823
127482,42350,3336
127483,42350,18668
127484,42350,8800
127485,42350,15934
127486,42350,55
127487,42351,24871
127488,42351,10459
127489,42351,5102
127490,42352,2787
127491,42352,1490
127492,42353,17956
127493,42353,7538
127494,42353,11020
127495,42353,706
127496,42354,7927
127497,42354,22258
127498,42354,12746
127499,42354,25937
127500,42355,4218
127501,42355,9828
127502,42356,6972
127503,42356,16450
127504,42356,24464
127505,42356,17603
127506,42357,12114
127507,42357,4674
127508,42358,961
127509,42358,16602
127510,42358,26897
127511,42358,13358
127512,42358,12454
127513,42359,14956
127514,42359,5879
127515,42360,9302
127516,42360,7789
127517,42360,10435
127518,42361,17054
127519,42361,399
127520,42361,5343
127521,42361,16169
127522,42361,2972
127523,42362,29821
127524,42362,2115
127525,42362,29318
127526,42362,20700
127527,42362,13247
127528,42363,7337
127529,42364,22691
127530,42364,20540
127531,42364,7972
127532,42365,10232
127533,42365,285
127534,42365,17223
127535,42365,4157
127536,42366,8401
127537,42366,21328
127538,42366,5035
127539,42367,18205
127540,42367,9171
127541,42367,25772
127542,42367,14230
127543,42367,7
127544,42368,16637
127545,42368,9894
127546,42368,29338
127547,42368,3645
127548,42369,8384
127549,42369,17072
127550,42369,1445
127551,42369,14316
127552,42369,17228
127553,42370,10899
127554,42371,29197
127555,42371,26468
127556,42371,15029
127557,42371,4171
127558,42371,22514
127559,42372,9528
127560,42372,12541
127561,42372,18602
127562,42373,12752
127563,42373,16908
127564,42373,3631
127565,42373,25542
127566,42374,14805
127567,42374,26839
127568,42374,1122
127569,42374,16339
127570,42374,26660
127571,42375,11938
127572,42375,3670
127573,42376,29358
127574,42376,18961
127575,42376,375
127576,42377,22339
127577,42378,20195
127578,42379,3120
127579,42379,1619
127580,42379,7239
127581,42380,20619
127582,42380,26159
127583,42380,9043
127584,42380,24784
127585,42381,2986
127586,42381,12188
127587,42381,18289
127588,42381,7186
127589,42381,15839
127590,42382,28587
127591,42382,28157
127592,42383,21948
127593,42384,23664
127594,42385,5217
127595,42385,24306
127596,42385,9439
127597,42385,8694
127598,42385,11070
127599,42386,17433
127600,42386,17921
127601,42386,4165
127602,42386,18100
127603,42386,19827
127604,42387,28649
127605,42387,13610
127606,42387,2300
127607,42387,12890
127608,42388,13750
127609,42388,27
127610,42389,6708
127611,42389,9412
127612,42389,20342
127613,42390,28516
127614,42391,2623
127615,42391,13581
127616,42391,12903
127617,42391,11778
127618,42391,13584
127619,42392,18302
127620,42392,29995
127621,42392,10196
127622,42392,21294
127623,42392,19233
127624,42393,6471
127625,42393,19828
127626,42393,987
127627,42393,16478
127628,42393,19219
127629,42394,26483
127630,42394,8173
127631,42394,1204
127632,42394,13771
127633,42395,5424
127634,42396,2528
127635,42396,5638
127636,42396,7138
127637,42397,4015
127638,42397,25737
127639,42397,20840
127640,42397,28499
127641,42398,28185
127642,42398,16791
127643,42398,29800
127644,42399,3184
127645,42399,28469
127646,42400,26200
127647,42400,10442
127648,42401,29046
127649,42401,16058
127650,42401,5452
127651,42402,29084
127652,42402,20108
127653,42402,23103
127654,42402,1460
127655,42403,16321
127656,42403,25723
127657,42403,13985
127658,42403,8585
127659,42403,22387
127660,42404,14572
127661,42404,13318
127662,42404,7763
127663,42404,26049
127664,42405,3530
127665,42405,15929
127666,42405,21358
127667,42405,26925
127668,42405,21558
127669,42406,22941
127670,42406,20786
127671,42406,11473
127672,42406,9136
127673,42406,6290
127674,42407,5678
127675,42407,1777
127676,42408,19668
127677,42409,25999
127678,42410,10863
127679,42410,3659
127680,42410,5182
127681,42410,4627
127682,42410,25791
127683,42411,6782
127684,42411,6359
127685,42412,25058
127686,42413,15489
127687,42413,3862
127688,42413,18380
127689,42413,8750
127690,42413,2769
127691,42414,4299
127692,42415,8700
127693,42415,3921
127694,42415,3323
127695,42416,23392
127696,42416,2957
127697,42416,10936
127698,42417,22655
127699,42417,6341
127700,42417,7052
127701,42417,27686
127702,42417,8116
127703,42418,25209
127704,42418,1643
127705,42418,19085
127706,42418,29538
127707,42418,16957
127708,42419,6620
127709,42420,13170
127710,42420,9877
127711,42420,25535
127712,42420,4674
127713,42421,12814
127714,42421,29513
127715,42421,4675
127716,42421,4613
127717,42421,24956
127718,42422,20302
127719,42422,18748
127720,42423,28521
127721,42423,17611
127722,42423,7073
127723,42423,1709
127724,42423,15225
127725,42424,9509
127726,42425,25115
127727,42426,14712
127728,42426,29904
127729,42426,2945
127730,42426,10030
127731,42426,15299
127732,42427,12478
127733,42427,6326
127734,42427,27948
127735,42427,15289
127736,42427,29780
127737,42428,172
127738,42428,27060
127739,42429,15719
127740,42429,11407
127741,42429,12660
127742,42429,1596
127743,42429,26122
127744,42430,18980
127745,42430,23582
127746,42431,19431
127747,42431,23628
127748,42431,19718
127749,42432,6545
127750,42433,7104
127751,42433,21934
127752,42433,28848
127753,42433,4442
127754,42433,26128
127755,42434,27336
127756,42434,9490
127757,42435,17764
127758,42435,19939
127759,42436,5450
127760,42436,6252
127761,42436,11388
127762,42436,16877
127763,42437,21383
127764,42437,18371
127765,42437,14924
127766,42438,5208
127767,42438,2157
127768,42439,15307
127769,42439,19260
127770,42440,7466
127771,42440,15102
127772,42440,13927
127773,42440,15826
127774,42440,2673
127775,42441,10766
127776,42441,29733
127777,42442,22414
127778,42442,13187
127779,42443,171
127780,42443,10921
127781,42444,13030
127782,42444,6883
127783,42445,21589
127784,42445,973
127785,42445,23577
127786,42445,18670
127787,42446,11325
127788,42447,12285
127789,42447,23355
127790,42448,16014
127791,42448,13764
127792,42449,29549
127793,42449,21803
127794,42450,2952
127795,42450,6063
127796,42450,8115
127797,42451,9288
127798,42452,15792
127799,42452,14037
127800,42453,23185
127801,42454,22156
127802,42454,7704
127803,42454,29606
127804,42455,28476
127805,42455,24256
127806,42455,22597
127807,42455,11690
127808,42456,20816
127809,42456,11102
127810,42456,20786
127811,42457,15536
127812,42457,9391
127813,42458,7539
127814,42458,25480
127815,42458,3871
127816,42458,7400
127817,42458,12822
127818,42459,27755
127819,42459,15223
127820,42459,9808
127821,42460,20749
127822,42460,15917
127823,42460,16122
127824,42460,20671
127825,42460,19930
127826,42461,19679
127827,42462,17039
127828,42463,1207
127829,42463,24695
127830,42464,19499
127831,42464,15338
127832,42464,3984
127833,42464,24804
127834,42464,25098
127835,42465,5272
127836,42465,28631
127837,42465,9601
127838,42465,1527
127839,42465,28827
127840,42466,9276
127841,42467,17637
127842,42467,16351
127843,42467,21400
127844,42467,18459
127845,42467,2463
127846,42468,15845
127847,42469,9909
127848,42469,21470
127849,42469,13410
127850,42469,890
127851,42470,26376
127852,42470,29213
127853,42470,5498
127854,42470,23756
127855,42470,11203
127856,42471,12504
127857,42471,24720
127858,42471,29923
127859,42471,3540
127860,42472,24130
127861,42472,25371
127862,42472,5395
127863,42473,19844
127864,42473,12182
127865,42473,16616
127866,42474,2534
127867,42474,27
127868,42474,3461
127869,42474,7559
127870,42475,19742
127871,42475,28297
127872,42476,29090
127873,42477,27636
127874,42477,13040
127875,42477,12949
127876,42477,16954
127877,42478,7053
127878,42478,24882
127879,42478,23210
127880,42479,5557
127881,42479,25472
127882,42479,4205
127883,42479,3956
127884,42480,7754
127885,42480,14990
127886,42481,13293
127887,42481,26246
127888,42482,20543
127889,42482,23574
127890,42483,4530
127891,42483,25095
127892,42484,18386
127893,42485,16439
127894,42485,29468
127895,42485,12101
127896,42485,15190
127897,42486,20039
127898,42487,18006
127899,42488,13623
127900,42488,15628
127901,42488,9486
127902,42489,21921
127903,42490,19254
127904,42491,2962
127905,42492,21022
127906,42492,4439
127907,42493,18768
127908,42493,11023
127909,42493,26291
127910,42493,28980
127911,42493,29274
127912,42494,4755
127913,42494,8790
127914,42494,17283
127915,42495,4785
127916,42495,20278
127917,42496,16288
127918,42496,12717
127919,42497,4535
127920,42498,16830
127921,42498,24614
127922,42498,20347
127923,42498,5740
127924,42499,2860
127925,42500,9118
127926,42500,19572
127927,42501,22507
127928,42501,23052
127929,42501,15564
127930,42501,10853
127931,42502,6515
127932,42502,17897
127933,42502,7325
127934,42502,8384
127935,42502,2469
127936,42503,25359
127937,42503,16193
127938,42503,17397
127939,42503,24943
127940,42504,2447
127941,42504,23474
127942,42504,29868
127943,42504,2261
127944,42504,14418
127945,42505,1403
127946,42506,20130
127947,42507,17199
127948,42507,10685
127949,42508,15609
127950,42509,10993
127951,42509,7290
127952,42510,25734
127953,42510,23940
127954,42510,8049
127955,42510,15062
127956,42511,24092
127957,42511,16030
127958,42511,17638
127959,42512,2926
127960,42512,29750
127961,42512,19849
127962,42513,28369
127963,42513,18126
127964,42513,4535
127965,42514,1645
127966,42514,5454
127967,42514,1293
127968,42514,16079
127969,42514,10982
127970,42515,21704
127971,42515,16909
127972,42515,810
127973,42515,3065
127974,42515,23305
127975,42516,202
127976,42516,1560
127977,42516,15238
127978,42516,6421
127979,42517,23697
127980,42518,1023
127981,42518,27698
127982,42519,26040
127983,42519,539
127984,42520,25202
127985,42520,20169
127986,42520,8577
127987,42520,24270
127988,42520,22644
127989,42521,23436
127990,42522,7150
127991,42522,710
127992,42522,3274
127993,42522,14024
127994,42523,28843
127995,42523,2051
127996,42523,365
127997,42523,14994
127998,42524,25906
127999,42525,26766
128000,42526,9190
128001,42526,23455
128002,42526,12569
128003,42527,20489
128004,42527,12937
128005,42527,260
128006,42527,21836
128007,42527,4844
128008,42528,27875
128009,42528,20002
128010,42529,18529
128011,42529,636
128012,42530,4614
128013,42531,20021
128014,42531,22118
128015,42531,13021
128016,42531,9983
128017,42531,22384
128018,42532,27375
128019,42533,20837
128020,42533,15010
128021,42533,4750
128022,42533,2161
128023,42534,2563
128024,42534,4164
128025,42534,11854
128026,42535,18720
128027,42535,28475
128028,42535,25058
128029,42536,6206
128030,42536,27110
128031,42536,20222
128032,42536,23933
128033,42537,23850
128034,42537,28403
128035,42537,6180
128036,42537,12010
128037,42538,14238
128038,42539,9358
128039,42540,4939
128040,42540,15689
128041,42540,25107
128042,42540,10287
128043,42541,1443
128044,42541,16732
128045,42541,22823
128046,42541,17656
128047,42542,9389
128048,42543,25001
128049,42543,15444
128050,42543,4067
128051,42543,4926
128052,42543,28891
128053,42544,15738
128054,42544,10864
128055,42544,3716
128056,42544,8504
128057,42545,35
128058,42545,11765
128059,42545,7937
128060,42546,22359
128061,42546,10738
128062,42546,13513
128063,42547,81
128064,42547,25890
128065,42547,19765
128066,42547,4173
128067,42547,710
128068,42548,1597
128069,42548,19128
128070,42548,17375
128071,42548,29900
128072,42548,11819
128073,42549,18536
128074,42549,1549
128075,42550,2638
128076,42550,11347
128077,42550,8266
128078,42551,29866
128079,42551,16854
128080,42552,6088
128081,42553,12075
128082,42554,26548
128083,42554,27555
128084,42555,12988
128085,42556,1152
128086,42556,4682
128087,42556,18119
128088,42556,2788
128089,42557,29791
128090,42557,25628
128091,42557,27523
128092,42557,19050
128093,42558,13228
128094,42559,1498
128095,42559,16431
128096,42559,6630
128097,42559,16974
128098,42559,550
128099,42560,11324
128100,42560,80
128101,42561,26903
128102,42561,2333
128103,42561,6265
128104,42562,2467
128105,42563,3742
128106,42563,14828
128107,42564,20347
128108,42564,13067
128109,42564,26015
128110,42564,14413
128111,42565,27937
128112,42565,18424
128113,42565,1339
128114,42565,19520
128115,42565,26227
128116,42566,3028
128117,42566,16317
128118,42567,27869
128119,42567,29785
128120,42567,24354
128121,42568,17478
128122,42568,21986
128123,42568,4846
128124,42568,27218
128125,42568,23422
128126,42569,29787
128127,42569,25265
128128,42570,8723
128129,42570,3022
128130,42570,6634
128131,42570,19811
128132,42570,22522
128133,42571,29481
128134,42571,26418
128135,42571,14440
128136,42571,23791
128137,42572,9073
128138,42572,19929
128139,42572,28382
128140,42572,2625
128141,42573,22676
128142,42573,6242
128143,42574,8947
128144,42575,17546
128145,42575,29011
128146,42575,3575
128147,42576,17164
128148,42576,6131
128149,42576,5065
128150,42576,11237
128151,42576,3684
128152,42577,6881
128153,42577,15481
128154,42577,15584
128155,42578,28476
128156,42578,27265
128157,42578,19556
128158,42578,26839
128159,42578,10014
128160,42579,10444
128161,42579,14353
128162,42579,8631
128163,42579,5432
128164,42580,23949
128165,42580,1422
128166,42580,9659
128167,42580,29442
128168,42581,28819
128169,42581,26556
128170,42581,9872
128171,42582,13474
128172,42583,2893
128173,42583,20037
128174,42583,1556
128175,42583,22741
128176,42584,391
128177,42584,6300
128178,42584,20643
128179,42584,16057
128180,42584,26266
128181,42585,10562
128182,42585,2143
128183,42585,23243
128184,42586,9804
128185,42586,16726
128186,42586,27210
128187,42586,10736
128188,42586,18841
128189,42587,22232
128190,42587,1297
128191,42588,16557
128192,42588,12922
128193,42588,17836
128194,42589,2012
128195,42590,9093
128196,42590,8958
128197,42590,668
128198,42590,19608
128199,42591,127
128200,42591,1753
128201,42591,20664
128202,42591,19503
128203,42591,19618
128204,42592,25115
128205,42592,24696
128206,42592,13023
128207,42592,2571
128208,42593,22316
128209,42593,5321
128210,42593,11649
128211,42593,3554
128212,42594,27814
128213,42594,29508
128214,42594,5649
128215,42594,2752
128216,42594,27494
128217,42595,18350
128218,42595,2824
128219,42595,28740
128220,42595,13378
128221,42596,17092
128222,42596,21827
128223,42596,367
128224,42596,5393
128225,42597,6914
128226,42598,20600
128227,42598,12170
128228,42599,4605
128229,42599,7393
128230,42600,22161
128231,42600,6052
128232,42601,6322
128233,42601,13445
128234,42601,23967
128235,42601,1565
128236,42601,68
128237,42602,15976
128238,42603,12336
128239,42603,7777
128240,42604,15992
128241,42604,3995
128242,42604,25352
128243,42604,13766
128244,42605,8772
128245,42605,15530
128246,42605,8210
128247,42605,14355
128248,42606,20240
128249,42606,7921
128250,42606,28414
128251,42606,26040
128252,42607,13755
128253,42607,14282
128254,42608,472
128255,42608,28220
128256,42608,24433
128257,42609,27601
128258,42609,20089
128259,42609,10568
128260,42609,16488
128261,42610,16353
128262,42610,16714
128263,42610,9014
128264,42610,1617
128265,42610,22853
128266,42611,27579
128267,42611,16700
128268,42611,20382
128269,42611,27590
128270,42611,18157
128271,42612,8871
128272,42612,13794
128273,42612,24266
128274,42612,18617
128275,42612,3800
128276,42613,22210
128277,42614,11733
128278,42614,12646
128279,42614,12010
128280,42615,29930
128281,42615,21068
128282,42615,18098
128283,42615,17064
128284,42616,23162
128285,42616,20303
128286,42616,1873
128287,42616,20853
128288,42616,14510
128289,42617,8334
128290,42617,24556
128291,42618,797
128292,42618,1606
128293,42618,12068
128294,42618,3936
128295,42618,4540
128296,42619,16106
128297,42619,536
128298,42619,9199
128299,42620,16168
128300,42620,3004
128301,42620,770
128302,42621,10333
128303,42621,6326
128304,42621,13685
128305,42621,23361
128306,42621,19193
128307,42622,29966
128308,42623,19538
128309,42623,708
128310,42624,25143
128311,42625,16407
128312,42625,13237
128313,42626,12328
128314,42627,15873
128315,42628,23670
128316,42628,20755
128317,42628,9899
128318,42629,21954
128319,42629,26107
128320,42630,12630
128321,42630,24674
128322,42630,27954
128323,42631,12539
128324,42631,23252
128325,42632,6544
128326,42632,12806
128327,42632,3157
128328,42633,23430
128329,42634,23171
128330,42634,29174
128331,42634,17846
128332,42634,29166
128333,42634,26383
128334,42635,2234
128335,42635,25433
128336,42635,3084
128337,42636,6277
128338,42636,22865
128339,42636,6433
128340,42636,29804
128341,42637,14408
128342,42637,13546
128343,42637,18305
128344,42637,22525
128345,42637,10089
128346,42638,23793
128347,42638,8542
128348,42639,29958
128349,42639,29640
128350,42640,26709
128351,42641,21361
128352,42641,28685
128353,42642,8417
128354,42642,19807
128355,42642,22839
128356,42643,12369
128357,42644,28989
128358,42644,22209
128359,42645,4482
128360,42645,28438
128361,42645,5926
128362,42646,24441
128363,42646,6097
128364,42646,28251
128365,42647,27250
128366,42647,17999
128367,42647,2648
128368,42647,6183
128369,42648,23772
128370,42649,2565
128371,42650,1154
128372,42651,4082
128373,42651,12916
128374,42651,26325
128375,42651,18798
128376,42651,25117
128377,42652,15391
128378,42652,13918
128379,42653,23093
128380,42654,10195
128381,42655,17138
128382,42656,23083
128383,42656,12351
128384,42656,18736
128385,42656,3151
128386,42656,18829
128387,42657,2868
128388,42657,10124
128389,42657,25563
128390,42658,22239
128391,42658,20173
128392,42659,15862
128393,42659,5215
128394,42659,2354
128395,42660,23524
128396,42660,6418
128397,42660,28959
128398,42660,8227
128399,42661,18129
128400,42661,25189
128401,42661,7679
128402,42661,22885
128403,42661,2978
128404,42662,15265
128405,42662,21397
128406,42663,25904
128407,42663,29011
128408,42663,13483
128409,42663,973
128410,42664,2520
128411,42664,2614
128412,42665,26773
128413,42666,9397
128414,42666,26114
128415,42666,4047
128416,42666,11370
128417,42667,27748
128418,42667,27175
128419,42667,19844
128420,42668,18493
128421,42668,21479
128422,42668,7154
128423,42669,27900
128424,42670,12544
128425,42670,17091
128426,42670,4797
128427,42671,13709
128428,42671,26455
128429,42671,23804
128430,42671,9993
128431,42672,13410
128432,42673,6769
128433,42673,24448
128434,42674,1590
128435,42674,22579
128436,42674,596
128437,42674,564
128438,42675,4556
128439,42675,13380
128440,42675,21056
128441,42675,3811
128442,42675,430
128443,42676,1171
128444,42676,20838
128445,42676,15589
128446,42677,25058
128447,42677,27760
128448,42677,13254
128449,42677,5969
128450,42678,28762
128451,42679,25221
128452,42679,19874
128453,42679,25085
128454,42679,7518
128455,42680,13388
128456,42680,15598
128457,42680,27135
128458,42681,25701
128459,42681,16448
128460,42681,1913
128461,42681,10423
128462,42681,20736
128463,42682,5623
128464,42682,23780
128465,42682,1631
128466,42682,21248
128467,42682,11142
128468,42683,11963
128469,42683,2784
128470,42684,1098
128471,42684,16454
128472,42684,10882
128473,42685,29674
128474,42685,27556
128475,42685,21212
128476,42685,16638
128477,42685,16178
128478,42686,20816
128479,42686,24507
128480,42686,18477
128481,42686,1864
128482,42686,21086
128483,42687,4270
128484,42687,10861
128485,42687,10647
128486,42688,29046
128487,42688,19736
128488,42689,6032
128489,42689,21560
128490,42689,27003
128491,42690,9964
128492,42690,13570
128493,42690,20362
128494,42690,1584
128495,42691,15081
128496,42691,2832
128497,42691,15749
128498,42692,2591
128499,42692,22106
128500,42692,21286
128501,42692,16757
128502,42693,19010
128503,42694,5463
128504,42694,18550
128505,42694,1648
128506,42694,3851
128507,42695,5157
128508,42696,13288
128509,42697,5056
128510,42697,1445
128511,42697,24338
128512,42698,21957
128513,42699,2950
128514,42700,589
128515,42700,29121
128516,42700,26590
128517,42700,5164
128518,42701,27945
128519,42701,23021
128520,42701,10943
128521,42702,18467
128522,42702,16110
128523,42703,18521
128524,42704,19787
128525,42704,8417
128526,42704,19208
128527,42705,26455
128528,42705,22655
128529,42705,28834
128530,42706,24947
128531,42706,27362
128532,42706,4734
128533,42707,15396
128534,42707,24690
128535,42707,18607
128536,42707,6541
128537,42707,12534
128538,42708,12151
128539,42709,17523
128540,42709,19677
128541,42709,1039
128542,42709,28586
128543,42710,8007
128544,42711,781
128545,42712,14820
128546,42713,7695
128547,42713,22494
128548,42713,8870
128549,42713,7971
128550,42713,26830
128551,42714,6879
128552,42714,12536
128553,42714,11758
128554,42715,12068
128555,42715,24170
128556,42715,18532
128557,42716,3784
128558,42717,19559
128559,42717,13239
128560,42717,3737
128561,42717,23852
128562,42717,23751
128563,42718,2247
