ID_interwencji,ID_wyposazenia
42806,27419
42806,14970
42806,13994
42806,2676
42807,25323
42807,6376
42808,5632
42808,29652
42809,365
42810,16600
42810,26364
42810,15250
42811,29387
42811,26953
42811,29551
42812,1715
42813,13770
42813,4636
42813,7850
42813,20396
42813,2456
42814,28299
42814,2026
42814,198
42814,18359
42814,29894
42815,22964
42815,19924
42815,7327
42816,343
42816,7989
42816,25714
42816,15056
42816,19061
42817,26353
42817,19108
42817,9899
42817,5372
42818,18846
42818,12490
42818,24265
42818,8799
42818,19112
42819,17325
42819,16627
42819,18834
42819,13666
42819,12372
42820,17163
42820,3323
42820,21977
42820,13595
42820,7487
42821,16301
42821,9258
42821,18325
42821,4849
42822,22556
42822,1075
42822,9496
42822,12264
42823,9097
42823,15193
42824,9937
42824,13839
42824,28453
42824,23212
42825,18798
42825,279
42825,29229
42825,26026
42826,9498
42826,23241
42826,14903
42827,18538
42827,875
42827,24176
42828,10150
42828,13535
42828,25129
42828,363
42828,6005
42829,14176
42829,6702
42829,10090
42830,11529
42830,8252
42830,5328
42831,29124
42831,28452
42831,8731
42832,24067
42832,20275
42833,26843
42833,11742
42833,16118
42833,7762
42833,20576
42834,14786
42834,1524
42834,1346
42834,22888
42835,5195
42835,21511
42835,24191
42836,16584
42836,27722
42837,12800
42837,903
42838,20786
42838,29727
42838,16012
42839,7785
42840,13316
42840,17233
42840,1314
42841,8888
42841,19831
42841,20602
42841,15669
42842,22876
42842,926
42842,17364
42842,2155
42843,20606
42843,8473
42844,2765
42844,23721
42844,15888
42844,7256
42845,7300
42845,7290
42845,29340
42846,2972
42846,614
42847,25689
42847,24410
42847,20372
42847,15858
42847,11153
42848,13705
42848,7731
42848,13771
42848,28575
42849,24847
42850,14353
42850,4485
42850,10140
42851,5244
42851,17150
42851,27626
42851,22076
42851,20080
42852,10922
42852,23609
42852,13612
42853,11559
42853,4936
42854,4008
42854,23498
42854,15502
42855,29531
42856,5286
42857,28448
42857,371
42857,19668
42858,24670
42859,28510
42859,18649
42860,16959
42860,9334
42860,18097
42860,17646
42861,5456
42861,26367
42861,4559
42862,11349
42862,22252
42862,24305
42863,13626
42863,2232
42863,10408
42863,20233
42863,12826
42864,11957
42864,4223
42865,25801
42865,29942
42865,6412
42865,7240
42866,6039
42866,22332
42866,2059
42866,8039
42867,17355
42868,27527
42869,4279
42869,4216
42869,26219
42869,15747
42870,24102
42871,23028
42872,9838
42872,20054
42873,19134
42873,26210
42873,13253
42873,18973
42874,4401
42874,15766
42875,18815
42875,265
42876,29096
42876,27018
42876,13603
42876,19173
42876,28674
42877,22337
42877,15851
42878,8195
42878,23781
42878,13669
42878,5704
42879,11874
42879,18332
42879,21798
42879,18335
42879,21788
42880,1958
42880,6514
42881,24757
42881,10684
42881,1944
42881,23011
42882,6779
42882,18779
42882,23852
42882,6346
42882,18660
42883,6125
42884,19702
42884,6138
42884,14249
42885,7789
42885,4924
42885,12416
42886,3775
42886,5010
42886,11576
42886,25653
42887,10919
42887,28299
42887,13594
42888,1762
42888,5976
42888,11345
42889,12747
42889,24805
42889,1025
42889,2194
42889,29170
42890,11889
42891,239
42891,18235
42891,6992
42892,12054
42892,13847
42892,17025
42892,27299
42893,14387
42893,14168
42894,3274
42894,8108
42894,24338
42894,28421
42895,28598
42895,4186
42896,9135
42896,27379
42896,6318
42896,1079
42897,17167
42897,9186
42897,25831
42898,23831
42899,24232
42899,5836
42900,6840
42900,13236
42901,23072
42901,199
42901,16507
42901,18261
42902,20144
42902,26960
42903,22325
42903,3923
42903,10971
42903,5165
42903,21004
42904,13458
42904,25028
42904,19515
42904,12425
42904,22474
42905,16931
42905,6120
42905,29749
42905,26063
42905,780
42906,22402
42906,12624
42907,17505
42907,12151
42907,17423
42908,13574
42908,908
42908,18076
42908,11230
42908,15015
42909,17699
42910,2698
42910,2900
42910,24723
42910,20496
42910,7942
42911,8463
42911,22502
42911,16940
42911,10253
42911,20776
42912,6698
42912,23382
42912,28052
42913,2947
42914,8911
42914,28673
42914,366
42914,5136
42915,2331
42916,18803
42916,12935
42917,9147
42917,7490
42917,18023
42918,17328
42918,4308
42919,25804
42919,55
42920,11191
42920,10024
42920,22172
42920,22121
42920,12110
42921,14340
42921,4010
42921,27341
42921,7029
42922,5548
42923,17854
42923,13675
42923,14541
42923,5773
42924,18004
42924,19096
42924,14150
42924,21219
42925,20547
42925,21887
42926,7269
42926,17081
42926,18305
42926,27543
42927,7186
42927,11391
42927,23569
42928,260
42928,14648
42928,10060
42928,20817
42928,7320
42929,7989
42929,26282
42929,7228
42929,5651
42929,15734
42930,28056
42930,23535
42930,1832
42931,27824
42931,22412
42932,10936
42932,24247
42933,6825
42933,1702
42933,6835
42933,16340
42933,23368
42934,16569
42934,11137
42934,15667
42935,2261
42935,25531
42935,26862
42935,17458
42935,17148
42936,7330
42936,21889
42936,22174
42936,24286
42937,17573
42937,28612
42937,28669
42938,24700
42938,21750
42938,24553
42938,12662
42939,16419
42939,23509
42939,29744
42939,4615
42939,13799
42940,2399
42941,10987
42941,12574
42941,23568
42941,18254
42942,4430
42942,7319
42943,2830
42943,20512
42944,13387
42944,24660
42944,28399
42945,11651
42945,5443
42946,26896
42946,23174
42946,17722
42947,28117
42947,17937
42948,23923
42949,1207
42949,28369
42950,17583
42950,3700
42950,18036
42950,16046
42951,15277
42952,27682
42952,999
42952,17041
42953,27598
42953,1034
42953,3774
42954,15385
42954,11635
42954,22968
42954,6941
42954,21279
42955,22716
42955,5035
42956,20612
42956,9657
42956,11069
42957,24857
42957,19478
42957,3104
42958,426
42958,28096
42958,24335
42958,6805
42958,8460
42959,2131
42959,18888
42959,6304
42959,18460
42960,1356
42960,4384
42961,9994
42961,3851
42961,12163
42961,21296
42961,16264
42962,19666
42962,1303
42962,29973
42962,20211
42962,22857
42963,12440
42963,12640
42963,27492
42964,5585
42964,5311
42964,1672
42964,25663
42964,18336
42965,21616
42965,24498
42966,7649
42966,25210
42966,28569
42966,3903
42967,3709
42967,3530
42967,28306
42967,24313
42967,18030
42968,537
42969,29316
42969,20151
42970,5960
42970,11074
42970,21598
42971,18582
42971,25396
42971,5726
42971,22993
42971,15840
42972,10552
42972,8951
42972,21720
42972,15115
42973,8768
42973,8716
42974,15196
42974,25214
42974,838
42975,799
42976,4448
42976,22046
42976,14717
42977,2138
42977,10192
42977,24420
42978,5701
42978,24238
42978,25498
42978,22130
42978,14589
42979,6016
42979,28243
42979,26415
42980,10955
42980,13656
42980,13384
42980,18323
42981,24261
42981,26687
42981,1175
42981,7251
42982,21430
42982,12200
42982,13573
42982,4871
42983,22410
42983,20776
42983,14543
42984,26728
42984,135
42985,682
42985,12067
42985,25132
42985,21847
42985,24560
42986,25120
42986,9844
42986,16673
42987,29418
42987,29886
42987,19257
42987,21982
42987,29838
42988,1650
42988,6791
42989,28575
42990,28589
42990,26293
42990,13944
42991,24186
42991,20650
42991,28033
42991,24303
42991,20661
42992,21801
42992,22226
42992,13226
42993,17126
42993,25396
42993,10170
42993,1982
42994,29222
42995,2728
42995,29205
42996,9109
42996,10516
42996,6969
42996,3964
42996,7779
42997,27723
42997,1114
42997,17264
42997,3161
42998,19976
42998,19772
42998,6937
42998,9497
42998,8274
42999,19173
42999,7635
42999,18877
42999,29086
43000,9135
43000,1822
43000,4908
43000,9436
43000,16472
43001,14982
43002,15363
43003,29769
43003,25878
43003,19281
43004,9491
43004,26413
43004,17083
43004,24647
43005,13395
43005,29324
43006,7843
43006,21971
43006,25167
43007,3677
43007,5191
43007,12921
43008,11243
43008,5713
43008,18672
43008,18510
43008,4650
43009,13952
43009,10670
43009,18643
43010,5043
43010,11821
43010,3067
43011,2756
43011,18990
43011,17737
43012,12170
43012,12515
43012,23646
43012,26758
43013,26338
43013,1769
43013,19490
43013,14936
43013,7043
43014,3730
43014,890
43014,5446
43015,25755
43016,25185
43016,1826
43016,17147
43016,27016
43017,26296
43018,5514
43018,966
43018,15362
43018,28255
43019,25931
43019,8998
43019,4040
43019,1126
43020,18468
43020,28954
43020,20074
43020,3616
43020,9466
43021,13351
43021,14955
43021,17666
43021,23943
43021,20184
43022,10454
43022,18895
43022,8989
43023,13067
43023,8920
43024,16106
43025,1615
43025,8642
43026,24651
43026,16951
43026,6144
43027,22780
43027,24854
43027,2043
43027,13454
43028,17841
43028,2561
43029,20321
43029,28153
43029,2937
43030,9979
43031,10671
43031,25672
43032,23332
43033,16403
43033,15307
43033,21152
43034,4375
43034,2127
43035,8713
43035,17881
43035,28222
43035,28323
43035,1760
43036,7667
43036,24127
43036,7647
43036,1931
43036,18931
43037,690
43037,21331
43037,3443
43037,22059
43037,29763
43038,16113
43039,1580
43040,15098
43041,22374
43041,16502
43042,16086
43042,12276
43042,5715
43043,12159
43043,18800
43043,12924
43043,26944
43043,5673
43044,28820
43045,8905
43046,11368
43046,1986
43047,7964
43047,10650
43047,17656
43047,29101
43047,5271
43048,22715
43049,28887
43049,9112
43049,24257
43049,29943
43050,6651
43050,15448
43051,17300
43051,26023
43051,14285
43051,3893
43052,22135
43052,5369
43052,11783
43052,27176
43053,17504
43053,20345
43053,6333
43054,29866
43054,15016
43054,24627
43055,9883
43055,838
43055,13488
43055,27343
43056,2477
43056,28379
43056,13397
43056,13528
43056,28993
43057,8596
43057,1561
43057,28429
43057,15919
43057,24070
43058,331
43058,309
43059,7858
43060,23542
43061,21858
43061,16371
43061,29788
43061,27073
43062,3747
43062,19336
43062,11816
43062,1904
43062,2948
43063,8152
43064,12903
43064,11429
43064,22257
43064,25556
43064,88
43065,20659
43065,10657
43065,4429
43065,19141
43066,2164
43066,10803
43066,24112
43067,29335
43067,11215
43067,28363
43068,26791
43069,28731
43069,27344
43069,10140
43069,1052
43070,20008
43070,23425
43070,3484
43070,3529
43070,10265
43071,16858
43071,21639
43071,3413
43071,5670
43071,3597
43072,2979
43072,1883
43072,16589
43073,22349
43073,16882
43073,24973
43074,5531
43074,18132
43074,6483
43075,21551
43075,10355
43075,13114
43075,27761
43076,6264
43076,5268
43077,11790
43077,19093
43078,2309
43078,27582
43078,15281
43079,3774
43079,988
43079,28558
43080,10098
43080,15329
43080,23853
43080,1852
43081,16737
43081,19035
43081,24929
43081,98
43081,21495
43082,11504
43082,26179
43082,5947
43082,28125
43083,971
43083,2030
43083,3323
43083,12141
43084,24130
43084,12397
43084,10680
43084,25820
43085,27380
43085,15774
43085,17752
43085,8237
43086,13394
43086,23317
43086,4703
43086,9947
43086,25439
43087,3279
43088,18308
43088,5248
43089,21865
43089,24699
43089,27494
43089,195
43090,13557
43090,25260
43090,6557
43090,2382
43091,20412
43091,5247
43091,18210
43092,20064
43092,23237
43092,28715
43092,11238
43092,19694
43093,19559
43093,27996
43093,1781
43094,19338
43094,22938
43095,6272
43096,15502
43096,5549
43096,17306
43097,4911
43098,17703
43098,20474
43098,20653
43098,8024
43099,15051
43099,17163
43099,180
43099,12979
43099,7694
43100,17464
43100,10322
43101,21652
43101,10217
43101,10230
43102,23097
43102,2180
43103,23242
43103,4584
43103,19861
43103,4611
43103,4860
43104,5912
43104,16887
43104,21970
43104,21717
43105,19751
43105,3576
43105,27634
43105,22901
43106,10752
43106,26997
43106,29996
43106,11729
43107,13675
43108,22588
43108,27760
43108,28132
43108,4230
43109,9351
43109,10674
43110,26612
43110,23237
43111,27865
43111,5247
43111,3315
43112,23550
43112,6734
43112,1032
43112,7854
43113,14096
43113,1741
43113,25834
43113,18357
43113,17771
43114,5254
43114,21152
43114,22447
43114,23336
43114,9430
43115,25613
43115,15654
43115,10095
43116,25929
43117,16054
43117,15911
43117,7459
43117,25129
43118,18832
43118,24703
43119,1558
43119,29683
43120,22175
43120,5111
43120,2788
43120,12159
43120,11126
43121,2466
43121,12380
43121,17208
43122,29101
43123,22092
43123,7445
43123,24883
43123,5086
43124,23963
43125,11846
43126,636
43126,16588
43126,5375
43127,6103
43127,20625
43127,8391
43128,25013
43128,21170
43128,27239
43128,14517
43129,11116
43129,22459
43129,8559
43130,17782
43130,27251
43130,10892
43131,8649
43131,2016
43131,24070
43131,3603
43132,28527
43132,17543
43132,24624
43133,23112
43134,21781
43134,12057
43134,15125
43134,17385
43135,16789
43135,23979
43135,29898
43135,4642
43135,21280
43136,1712
43136,7472
43136,1212
43136,24243
43136,8737
43137,8400
43137,5903
43138,22762
43138,29380
43138,20514
43138,914
43138,9990
43139,12337
43139,18378
43139,734
43139,21916
43140,12523
43140,9424
43140,15584
43141,12052
43141,3202
43141,27478
43141,24208
43141,8488
43142,25617
43142,29352
43143,17332
43143,28798
43143,1504
43143,28467
43143,29447
43144,27645
43144,19646
43144,20208
43144,13844
43144,7577
43145,17318
43145,28249
43146,25656
43146,7121
43146,27023
43146,28999
43146,21039
43147,6411
43147,27549
43148,22040
43148,22245
43148,4339
43149,1570
43149,9916
43149,29288
43149,23519
43149,11002
43150,29654
43151,25863
43151,6212
43151,23079
43152,5747
43152,4676
43153,2924
43153,600
43154,5249
43154,556
43154,4922
43154,22215
43154,22069
43155,27195
43156,10024
43156,12760
43156,22256
43157,18185
43157,13260
43157,21229
43158,860
43158,1414
43159,19101
43159,22127
43159,13470
43159,28523
43159,25471
43160,24790
43161,28675
43161,28583
43161,18335
43161,8393
43161,16913
43162,25482
43162,23887
43162,18328
43163,675
43164,15234
43164,5725
43165,11494
43165,1331
43165,5291
43166,8060
43166,14195
43166,27035
43167,28647
43167,196
43167,24821
43168,191
43168,21091
43168,7896
43169,29372
43169,27323
43170,26853
43170,22741
43170,15206
43171,22359
43171,8346
43172,12587
43172,13749
43172,14256
43173,24064
43173,10043
43173,27119
43174,13731
43175,29810
43175,21932
43175,2761
43176,2706
43176,14420
43176,2138
43176,19190
43177,556
43177,29420
43177,18219
43177,17385
43178,22017
43178,2372
43178,11467
43179,5700
43179,4053
43179,22725
43179,25805
43179,20160
43180,4997
43180,281
43180,2887
43180,17862
43180,22002
43181,8247
43181,13167
43182,27267
43182,19164
43182,24775
43182,28182
43183,29683
43183,11943
43183,29888
43184,7263
43184,20348
43184,11205
43185,23346
43185,28405
43186,29906
43186,18699
43186,10102
43187,10120
43188,22534
43188,2610
43188,13701
43188,10800
43188,3856
43189,1215
43189,10339
43189,16428
43189,22597
43190,27462
43190,29608
43190,1463
43190,12057
43190,29336
43191,21002
43191,12059
43191,18625
43191,27932
43192,25810
43192,24334
43192,22068
43193,2287
43193,25165
43193,20412
43194,20308
43194,10954
43194,20424
43194,15761
43194,5614
43195,17880
43195,13462
43195,26546
43196,17633
43196,4411
43196,20835
43196,13668
43196,19046
43197,11805
43198,8676
43198,22667
43198,14238
43199,7754
43200,5747
43200,25292
43200,17725
43200,2032
43201,18083
43201,25242
43201,2396
43201,12898
43202,25960
43202,7609
43203,640
43203,29600
43204,27790
43204,16401
43205,13510
43205,14447
43206,5566
43206,20367
43206,8908
43207,21212
43208,8785
43208,6919
43209,3427
43210,14877
43210,22986
43210,11394
43210,19065
43211,9812
43212,22439
43212,2819
43212,17093
43212,19432
43213,23863
43213,5492
43213,15214
43214,19950
43214,14758
43215,25128
43216,8066
43217,20327
43217,23008
43218,695
43218,20338
43218,13541
43219,6913
43219,18107
43219,17010
43220,28704
43220,10183
43220,5603
43220,26185
43221,23349
43222,17713
43222,21088
43222,28412
43223,23687
43224,19766
43224,14287
43224,26195
43224,20265
43225,11802
43226,11498
43226,27693
43226,21233
43226,25259
43226,27753
43227,23929
43228,24698
43228,301
43228,2716
43228,14704
43228,7248
43229,26876
43229,1117
43229,22617
43229,27836
43229,11707
43230,23252
43230,7419
43230,24898
43230,1313
43231,3641
43231,3568
43232,26826
43232,8818
43232,16533
43232,6275
43232,26674
43233,11045
43233,26929
43233,23521
43233,6771
43233,809
43234,1442
43235,13162
43235,12822
43235,15675
43235,2153
43236,12919
43236,11402
43236,18536
43236,28672
43237,22215
43237,7454
43237,21333
43237,22380
43238,17691
43238,12309
43238,3098
43238,18685
43239,18629
43240,29971
43240,26370
43241,26242
43241,4246
43241,280
43241,29909
43242,6321
43242,28121
43242,21283
43243,19696
43243,10432
43244,22955
43244,20384
43244,22181
43244,6500
43244,29664
43245,25882
43245,4000
43246,10071
43247,4924
43247,15883
43247,9053
43247,25491
43248,26968
43248,1409
43248,1552
43248,21484
43249,10792
43250,12805
43250,19259
43250,1836
43250,650
43251,23211
43251,11365
43251,24320
43251,6238
43252,2919
43252,20719
43252,24618
43253,29636
43254,26156
43254,26221
43255,20007
43255,10933
43256,14408
43256,2216
43257,10710
43258,13486
43258,21841
43258,19682
43259,23895
43259,16332
43260,599
43260,13537
43260,7321
43261,24869
43261,15831
43262,11295
43262,19380
43262,12352
43262,7424
43262,26127
43263,12933
43264,6581
43264,10873
43265,10021
43266,27910
43266,28687
43267,26165
43268,24709
43268,21701
43269,3754
43269,1089
43269,18988
43269,19722
43270,11957
43270,3211
43270,19825
43271,16699
43271,16046
43272,12450
43272,238
43272,4647
43273,24476
43273,18713
43274,25946
43274,15388
43274,3918
43275,23149
43275,24274
43276,17236
43276,9174
43276,3520
43276,5295
43276,4271
43277,5244
43277,20238
43277,7391
43278,22874
43279,28232
43279,9238
43279,14501
43279,13948
43280,14469
43281,19638
43281,4910
43281,18020
43281,24149
43282,9897
43282,3125
43282,1190
43282,7184
43282,19187
43283,9882
43283,2187
43283,5130
43283,8091
43284,101
43284,3758
43284,18439
43284,6454
43284,7222
43285,6852
43285,15882
43285,24854
43285,20697
43285,17036
43286,7460
43286,17125
43286,8694
43286,20981
43286,10917
43287,3356
43288,1287
43288,22570
43288,26231
43288,3445
43288,27242
43289,22304
43289,3319
43289,29848
43289,7340
43290,28626
43290,7348
43290,7082
43291,9502
43292,12552
43292,19255
43293,18827
43293,10499
43293,26503
43294,17801
43294,20555
43294,2830
43294,27380
43294,28418
43295,9881
43295,16058
43295,25642
43296,2715
43297,10131
43297,12025
43297,10862
43297,9794
43297,12625
43298,26417
43299,1050
43300,1300
43300,2739
43300,24505
43301,18129
43301,13323
43301,27907
43301,7627
43301,29313
43302,17237
43302,8802
43302,5175
43302,20815
43303,26386
43303,5598
43303,7776
43303,24226
43303,7900
43304,17757
43304,16844
43304,1812
43305,17151
43305,20663
43306,7266
43306,10909
43307,9782
43308,23862
43308,22806
43308,22151
43308,863
43309,22067
43309,28800
43309,9390
43310,12748
43310,7366
43310,8187
43310,7852
43310,24490
43311,28558
43311,18059
43311,20598
43311,7841
43311,1933
43312,14351
43312,5255
43312,22286
43313,20298
43313,28480
43313,6387
43313,23895
43314,4974
43314,4610
43315,12664
43315,24006
43316,17039
43316,29578
43317,14481
43317,27320
43317,22202
43317,12370
43317,27920
43318,8365
43318,4743
43318,14974
43318,14207
43319,7610
43319,18134
43320,23318
43320,28158
43321,11934
43322,19734
43322,21419
43323,29025
43323,4605
43323,16616
43324,27139
43324,22583
43325,7574
43325,1008
43325,22752
43325,14265
43325,6344
43326,15086
43326,19845
43326,6468
43327,23988
43327,6950
43327,4924
43327,22500
43327,18287
43328,26983
43328,24951
43328,16753
43329,15989
43329,23943
43329,5260
43330,16749
43331,12854
43331,7866
43331,11688
43332,11014
43332,3573
43332,15030
43333,21170
43333,5854
43333,19100
43333,22226
43333,141
43334,28943
43334,21163
43334,18456
43334,22201
43335,29447
43335,7568
43335,12401
43335,16112
43336,14613
43336,24236
43337,11364
43337,23704
43337,227
43337,7020
43337,29431
43338,29307
43338,26424
43338,7429
43339,24063
43340,27819
43340,20876
43340,10251
43340,12858
43340,55
43341,3769
43341,5861
43341,6183
43341,21927
43341,9107
43342,9139
43342,18198
43342,19082
43342,29815
43343,8996
43343,7524
43343,3239
43343,3790
43344,20053
43344,3215
43345,15891
43345,28798
43345,23392
43346,21643
43347,4387
43347,739
43347,3827
43347,20839
43347,4678
43348,792
43348,4544
43348,4238
43348,19963
43348,5284
43349,17996
43349,463
43350,62
43350,10588
43351,23240
43351,19007
43352,23268
43352,17292
43353,21758
43354,5199
43354,20881
43354,28792
43355,13856
43355,9923
43356,2768
43356,4141
43356,8537
43356,6805
43356,20789
43357,28756
43358,5698
43358,3975
43358,19815
43358,24489
43359,14563
43360,22664
43360,16858
43361,1528
43361,29297
43361,205
43362,11136
43363,6741
43363,15962
43364,20413
43365,26439
43365,16805
43365,26997
43366,24482
43366,18425
43366,24336
43366,25265
43366,14248
43367,29984
43367,14151
43367,14175
43368,14583
43368,19210
43369,29010
43370,6809
43370,9645
43370,19358
43370,18049
43371,8565
43371,1100
43371,22108
43371,21284
43372,12716
43372,15574
43372,28759
43372,22380
43373,15308
43373,587
43373,24440
43373,17132
43373,28552
43374,3301
43374,26993
43374,28952
43374,15224
43375,23856
43375,9550
43375,22444
43376,8782
43376,28692
43377,8920
43377,26203
43377,22668
43377,8762
43377,3091
43378,19533
43378,1142
43378,26750
43378,25209
43379,25278
43379,21023
43379,19855
43379,22672
43379,17280
43380,26360
43381,19773
43381,12349
43381,14775
43381,14207
43382,26430
43382,26786
43382,5382
43382,17554
43382,26304
43383,29937
43384,18220
43384,10249
43384,28987
43384,1366
43384,14851
43385,8389
43386,24169
43386,10488
43386,10868
43386,16235
43386,26564
43387,6614
43387,11663
43387,2302
43387,1391
43387,20300
43388,9943
43388,26891
43388,13789
43388,18302
43388,19283
43389,28148
43389,1266
43389,17286
43390,3953
43390,15991
43391,4866
43391,11186
43391,3030
43391,4885
43391,19684
43392,24160
43392,12108
43393,18845
43394,28945
43394,22171
43394,29659
43394,22677
43395,23590
43395,21657
43396,11508
43397,1237
43398,21877
43399,13666
43399,21545
43399,2624
43400,24054
43401,16273
43402,9307
43402,28562
43402,23949
43402,1778
43402,16568
43403,27981
43403,952
43403,7402
43403,7565
43404,7806
43405,23745
43406,26671
43407,20375
43407,12373
43408,25726
43408,15391
43408,10461
43408,10263
43409,22738
43409,1976
43409,17081
43409,9040
43409,5611
43410,29219
43410,7194
43410,7227
43411,28754
43411,3779
43412,23299
43412,2321
43413,12284
43413,11928
43414,29303
43414,6229
43414,19053
43415,9400
43415,11879
43415,9334
43416,26729
43416,14528
43416,14656
43416,18940
43416,24145
43417,18019
43418,12367
43419,6881
43419,22511
43419,6964
43420,9743
43420,12017
43420,28551
43421,23221
43421,21932
43421,22993
43422,14497
43423,13570
43423,18100
43423,12242
43424,23767
43425,23816
43425,14216
43426,22790
43426,5311
43426,17800
43427,13327
43427,9309
43427,22946
43428,24002
43429,28745
43429,6628
43429,16543
43429,24045
43429,8349
43430,27511
43430,18345
43430,23353
43431,19964
43431,25365
43432,12357
43432,10473
43432,22087
43433,19658
43433,16896
43433,20214
43433,19375
43433,617
43434,7531
43435,28258
43435,10223
43435,22010
43435,18621
43435,11700
43436,24412
43436,7750
43436,29851
43437,20572
43437,19059
43437,19237
43438,28806
43438,7619
43438,23910
43438,28513
43438,14360
43439,24118
43440,28580
43440,22421
43440,2160
43440,26801
43440,8760
43441,11335
43441,19523
43442,8220
43443,25787
43443,1974
43443,28549
43443,17980
43444,11176
43444,4816
43444,27233
43444,21090
43444,5480
43445,26157
43445,15294
43445,6311
43445,1772
43445,9660
43446,5771
43446,29596
43447,12084
43447,15708
43447,21209
43447,26692
43447,13671
43448,14676
43449,5149
43449,1176
43450,2660
43451,11433
43451,20155
43451,25331
43452,8747
43452,18467
43452,5893
43452,21800
43452,17750
43453,24746
43454,3137
43455,25709
43456,5168
43456,21621
43456,25785
43456,4698
43456,18212
43457,7099
43457,11433
43457,5540
43457,17029
43458,3163
43458,2475
43458,7684
43458,17914
43459,12084
43460,11639
43460,26874
43460,7883
43461,839
43461,17343
43461,11741
43461,6749
43462,524
43462,9022
43462,15445
43463,19475
43464,10994
43464,10506
43464,25668
43465,15823
43465,25752
43465,7629
43465,931
43465,21786
43466,29467
43467,25681
43467,13774
43467,1351
43467,11537
43468,17429
43468,11067
43468,10658
43468,15003
43469,3139
43469,17519
43469,8657
43470,2361
43470,15311
43471,3639
43471,1874
43471,15954
43471,6847
43472,27513
43473,23422
43473,14922
43473,18664
43473,4383
43474,27899
43475,8107
43475,19454
43475,27047
43475,1836
43475,10131
43476,24990
43477,15243
43478,3340
43478,3729
43478,8838
43478,8740
43479,28737
43480,11524
43480,26614
43481,5198
43481,9953
43481,27389
43481,19543
43481,3555
43482,2007
43482,6144
43482,25004
43482,13244
43483,11335
43484,11583
43484,17224
43484,26030
43484,6575
43484,28263
43485,15041
43485,10551
43486,23493
43486,19870
43487,28713
43487,7472
43487,14589
43488,22850
43488,24841
43488,14062
43488,22242
43488,4763
43489,21191
43489,26164
43490,27555
43491,26501
43492,25035
43492,25347
43493,5074
43494,9933
43494,28719
43494,19255
43494,23307
43494,5786
43495,24507
43496,26449
43496,29865
43496,11491
43496,21402
43496,5456
43497,8106
43497,19443
43497,26292
43498,23140
43498,8080
43498,9874
43498,18589
43499,17092
43500,11613
43501,4539
43502,6397
43502,19543
43502,24767
43502,402
43503,19027
43504,11174
43504,27459
43504,10690
43504,22231
43504,16370
43505,16173
43505,20677
43505,24280
43506,13159
43506,23748
43506,9773
43507,4201
43508,18829
43508,10227
43508,21778
43509,23759
43510,20985
43511,479
43511,20603
43511,15289
43512,16558
43512,5426
43512,1102
43512,20192
43512,1874
43513,6331
43513,20535
43513,28856
43513,19832
43514,29890
43514,2453
43514,2671
43514,24461
43515,15417
43516,27412
43516,13207
43516,20134
43516,25
43516,17759
43517,3088
43518,14522
43518,15004
43518,11372
43519,4830
43519,25617
43519,9455
43519,15316
43520,24793
43520,13483
43520,28909
43520,6002
43521,7295
43522,5146
43522,16540
43522,29298
43522,24407
43523,20989
43523,22393
43523,19608
43524,437
43525,20289
43525,8009
43526,12014
43526,404
43527,29048
43527,1228
43527,29710
43527,13584
43527,11868
43528,4161
43529,15718
43529,21235
43529,25333
43529,19636
43529,23987
43530,9749
43530,3984
43530,27768
43530,21485
43531,3638
43531,1453
43531,17986
43531,15591
43532,19336
43533,15823
43533,17509
43533,1712
43533,24048
43533,10698
43534,17898
43534,15912
43535,26829
43535,24788
43536,18162
43536,17578
43536,28961
43536,3319
43536,12361
43537,29468
43537,22843
43537,26691
43537,8804
43538,16592
43538,5311
43538,8817
43539,19696
43540,23642
43540,9843
43540,15597
43541,10244
43542,20004
43542,7779
43542,12672
43543,15375
43543,7165
43543,891
43543,21731
43543,9115
43544,12700
43545,1487
43545,21194
43545,7573
43546,7462
43546,1116
43547,3765
43547,18954
43547,15648
43548,13090
43548,28741
43548,10716
43548,8311
43548,4439
43549,12165
43550,24845
43550,29630
43550,1097
43550,1532
43550,27549
43551,12995
43551,17503
43551,2176
43551,15806
43552,11442
43553,12774
43553,13274
43554,21777
43554,25670
43555,5060
43555,27481
43555,24050
43555,22283
43556,3849
43556,21507
43556,17049
43556,9482
43557,21956
43558,18210
43558,8590
43558,211
43559,13551
43559,27136
43560,25364
43560,10175
43560,2474
43561,7647
43561,13741
43561,14215
43561,20406
43562,22983
43562,11477
43562,6325
43563,9662
43563,5728
43563,19815
43563,21139
43564,25257
43565,25460
43565,23768
43565,6491
43565,3925
43565,1585
43566,16977
43567,12174
43567,6322
43568,6092
43568,6312
43568,19009
43568,2217
43568,17016
43569,2099
43569,15570
43569,6934
43570,6612
43570,18860
43571,6293
43571,23386
43572,11277
43572,23838
43572,28286
43572,26842
43573,24691
43573,27859
43573,13708
43573,26719
43574,13026
43574,19470
43574,20339
43574,27365
43574,28096
43575,19965
43575,14423
43576,4373
43576,5486
43576,15376
43577,14851
43577,20949
43577,22313
43577,10310
43578,19088
43579,15555
43579,23423
43580,778
43580,29324
43580,16462
43580,24433
43581,23565
43582,27438
43582,8155
43582,6753
43582,524
43583,15844
43584,19931
43584,12974
43585,28647
43585,6585
43585,10244
43586,9713
43586,9981
43586,7791
43586,10042
43587,23971
43587,19603
43587,16627
43587,23851
43587,5293
43588,24502
43588,4797
